ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Método_Pago,Estado,Nombre_producto,Categoría,Precio_Unitario,Importe_Ventas,Venta_Completa,Clientes,Full_Name,Registro
2206,22/2/2024,236,23,1,1,Completa,Papas fritas,Congelados,"8,23","8,23","8,23",Buenos Aires,Ignacio Klimashevich,21/9/2023
2235,22/2/2024,20,28,6,5,Completa,Jugos de frutas,Bebidas,"9,45","56,7","56,7",Cuyo,Benedicto Selbach,22/7/2023
2449,22/2/2024,262,1,2,5,Pendiente,Leche,Lácteos,"12,24","24,48",0,Buenos Aires,Cairistiona Trevan,21/4/2023
2527,22/2/2024,55,14,3,5,Completa,Facturas,Panadería,"12,36","37,08","37,08",Patagonia,Amory Highnam,6/5/2023
85,23/2/2024,91,4,5,2,Completa,Queso rallado,Lácteos,"19,23","96,15","96,15",Buenos Aires,Haley Fain,16/5/2023
784,23/2/2024,279,10,4,2,Completa,Costilla de cerdo,Carnicería,"14,25",57,57,Centro,Benito Weall,29/11/2023
1586,23/2/2024,166,38,2,4,Pendiente,Atún enlatado,Conservas,"6,21","12,42",0,NEA,Minta Sickling,27/8/2023
2869,23/2/2024,247,4,2,4,Completa,Queso rallado,Lácteos,"19,23","38,46","38,46",Buenos Aires,Silvio Butterfield,19/7/2023
2982,23/2/2024,229,34,2,4,Completa,Maníes,Galletitas y Snacks,"5,45","10,9","10,9",Cuyo,Angy Quiney,12/11/2023
88,24/2/2024,176,37,1,5,Completa,Garbanzos,Conservas,"3,65","3,65","3,65",NEA,Asa Lamplugh,24/9/2023
267,24/2/2024,273,13,1,4,Pendiente,Pan integral,Panadería,"12,56","12,56",0,Cuyo,Miller Cazereau,16/7/2023
342,24/2/2024,109,7,3,3,Completa,Chorizo,Carnicería,"11,25","33,75","33,75",Cuyo,Andie Arundale,28/8/2023
783,24/2/2024,124,30,1,2,Completa,Vino tinto,Bebidas,"13,54","13,54","13,54",NEA,Rustie Astlet,3/9/2023
948,24/2/2024,218,11,1,4,Completa,Salchicha,Carnicería,"11,23","11,23","11,23",Centro,Ingeborg Downey,23/10/2023
1416,24/2/2024,31,38,2,5,Completa,Atún enlatado,Conservas,"6,21","12,42","12,42",Centro,Marni Ruthven,28/3/2023
1674,24/2/2024,75,23,4,5,Pendiente,Papas fritas,Congelados,"8,23","32,92",0,NEA,Roma Battill,26/12/2023
1852,24/2/2024,230,1,4,5,Pendiente,Leche,Lácteos,"12,24","48,96",0,Centro,Alvira Gimber,28/12/2023
2439,24/2/2024,142,7,3,5,Completa,Chorizo,Carnicería,"11,25","33,75","33,75",Cuyo,Lisette Salle,8/5/2023
2835,24/2/2024,57,3,5,5,Pendiente,Queso cremoso,Lácteos,"17,23","86,15",0,Centro,Olenolin Wakeman,15/12/2023
134,25/2/2024,308,10,1,4,Completa,Costilla de cerdo,Carnicería,"14,25","14,25","14,25",Centro,Robin Shelp,6/11/2023
1999,25/2/2024,209,33,2,5,Completa,Papas chips,Galletitas y Snacks,"8,54","17,08","17,08",Buenos Aires,Burr Jiricka,25/10/2023
2155,25/2/2024,162,17,1,3,Pendiente,Manzanas,Frutas y Verduras,"6,54","6,54",0,Patagonia,Libbie Faircliffe,23/10/2023
2309,25/2/2024,82,1,4,4,Pendiente,Leche,Lácteos,"12,24","48,96",0,Buenos Aires,Adham Leebeter,6/11/2023
2331,25/2/2024,228,1,2,3,Completa,Leche,Lácteos,"12,24","24,48","24,48",Centro,Griff Kearey,28/12/2023
2729,25/2/2024,166,9,4,3,Completa,Pollo,Carnicería,"18,56","74,24","74,24",NEA,Minta Sickling,27/8/2023
39,26/2/2024,183,26,2,4,Completa,Hamburgesas congeladas,Congelados,"9,54","19,08","19,08",Patagonia,Bren Szreter,25/5/2023
577,26/2/2024,169,3,1,3,Completa,Queso cremoso,Lácteos,"17,23","17,23","17,23",Centro,Carlyle Mcwhirter,19/3/2023
1287,26/2/2024,22,25,6,1,Completa,Pizza congelada,Congelados,"15,45","92,7","92,7",Centro,Laird Grainger,26/9/2023
1830,26/2/2024,291,32,4,4,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25",25,25,NEA,Kean Devoy,5/11/2023
2067,26/2/2024,73,23,1,4,Completa,Papas fritas,Congelados,"8,23","8,23","8,23",Centro,Akim Cruz,20/3/2023
2978,26/2/2024,108,3,3,1,Completa,Queso cremoso,Lácteos,"17,23","51,69","51,69",Patagonia,Riley Obey,4/6/2023
713,27/2/2024,64,14,2,4,Completa,Facturas,Panadería,"12,36","24,72","24,72",NEA,Randolph Collicott,18/10/2023
1841,27/2/2024,37,38,6,5,Completa,Atún enlatado,Conservas,"6,21","37,26","37,26",Cuyo,Frederik Gook,4/11/2023
2248,27/2/2024,16,22,1,4,Pendiente,Cebolla,Frutas y Verduras,"4,21","4,21",0,Buenos Aires,Robena Arkill,19/4/2023
2272,27/2/2024,85,16,6,4,Completa,Tortas,Panadería,"15,23","91,38","91,38",Cuyo,Curran Macari,2/4/2023
2442,27/2/2024,266,26,3,5,Completa,Hamburgesas congeladas,Congelados,"9,54","28,62","28,62",Buenos Aires,Tabbie Hintzer,28/10/2023
2789,27/2/2024,35,22,5,1,Completa,Cebolla,Frutas y Verduras,"4,21","21,05","21,05",NOA,Matthew Rudderham,23/4/2023
2901,27/2/2024,34,19,1,4,Completa,Tomates,Frutas y Verduras,"6,54","6,54","6,54",Cuyo,Karolina Husselbee,5/12/2023
89,28/2/2024,6,10,2,3,Completa,Costilla de cerdo,Carnicería,"14,25","28,5","28,5",Buenos Aires,Saunder Fone,7/6/2023
271,28/2/2024,66,6,6,4,Completa,Asado,Carnicería,"28,56","171,36","171,36",Buenos Aires,Regan Crocetti,24/3/2023
545,28/2/2024,20,26,4,4,Completa,Hamburgesas congeladas,Congelados,"9,54","38,16","38,16",Cuyo,Benedicto Selbach,22/7/2023
795,28/2/2024,256,25,6,5,Completa,Pizza congelada,Congelados,"15,45","92,7","92,7",Buenos Aires,Felita Duny,17/12/2023
1749,28/2/2024,95,33,1,5,Completa,Papas chips,Galletitas y Snacks,"8,54","8,54","8,54",Buenos Aires,Anne-Marie Kildahl,26/5/2023
2047,28/2/2024,117,17,1,5,Completa,Manzanas,Frutas y Verduras,"6,54","6,54","6,54",NOA,Ginnie Saben,23/10/2023
2294,28/2/2024,316,35,2,1,Completa,Arroz,Conservas,"4,25","8,5","8,5",Centro,Glyn Hourston,13/10/2023
2346,28/2/2024,274,25,4,3,Completa,Pizza congelada,Congelados,"15,45","61,8","61,8",Buenos Aires,Darby Gerasch,8/7/2023
2460,28/2/2024,301,15,5,4,Completa,Medialunas,Panadería,"3,51","17,55","17,55",Cuyo,Nannie Toseland,31/10/2023
2550,28/2/2024,138,23,4,3,Pendiente,Papas fritas,Congelados,"8,23","32,92",0,Buenos Aires,Osborn Pogue,9/4/2023
2600,28/2/2024,187,25,4,5,Completa,Pizza congelada,Congelados,"15,45","61,8","61,8",Buenos Aires,Gay Elvin,27/11/2023
3,29/2/2024,31,21,3,3,Completa,Zanahorias,Frutas y Verduras,"3,25","9,75","9,75",Centro,Marni Ruthven,28/3/2023
123,29/2/2024,169,32,5,5,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25","31,25","31,25",Centro,Carlyle Mcwhirter,19/3/2023
452,29/2/2024,115,4,5,4,Completa,Queso rallado,Lácteos,"19,23","96,15","96,15",Cuyo,Reyna Pontefract,14/11/2023
1037,29/2/2024,48,30,6,4,Completa,Vino tinto,Bebidas,"13,54","81,24","81,24",Patagonia,Corbie Von Der Empten,18/10/2023
1190,29/2/2024,119,21,1,3,Completa,Zanahorias,Frutas y Verduras,"3,25","3,25","3,25",Patagonia,Chase Rayner,24/11/2023
1313,29/2/2024,95,13,2,3,Completa,Pan integral,Panadería,"12,56","25,12","25,12",Buenos Aires,Anne-Marie Kildahl,26/5/2023
1713,29/2/2024,265,14,2,4,Completa,Facturas,Panadería,"12,36","24,72","24,72",Centro,Valeria Tyres,12/6/2023
1907,29/2/2024,278,12,3,5,Pendiente,Pan francés,Panadería,"8,12","24,36",0,Centro,Rouvin Ohrt,21/8/2023
2059,29/2/2024,84,20,6,3,Completa,Lechugas,Frutas y Verduras,"4,25","25,5","25,5",Buenos Aires,Stefan Peddel,16/11/2023
2606,29/2/2024,221,7,2,4,Completa,Chorizo,Carnicería,"11,25","22,5","22,5",Buenos Aires,Hildagarde Mouton,9/6/2023
66,1/3/2024,97,27,3,5,Completa,Agua mineral,Bebidas,"6,21","18,63","18,63",Buenos Aires,Judah Dan,4/4/2023
183,1/3/2024,31,38,3,3,Completa,Atún enlatado,Conservas,"6,21","18,63","18,63",Centro,Marni Ruthven,28/3/2023
1188,1/3/2024,255,27,3,5,Pendiente,Agua mineral,Bebidas,"6,21","18,63",0,Buenos Aires,Merry Zoren,12/12/2023
1422,1/3/2024,58,2,1,4,Completa,Yogur,Lácteos,"5,21","5,21","5,21",Buenos Aires,Hilarius Abad,30/9/2023
1465,1/3/2024,36,14,2,5,Completa,Facturas,Panadería,"12,36","24,72","24,72",Buenos Aires,Lothaire Bolderson,31/10/2023
1535,1/3/2024,255,8,1,3,Completa,Milanesa,Carnicería,"16,21","16,21","16,21",Buenos Aires,Merry Zoren,12/12/2023
2280,1/3/2024,134,18,1,4,Completa,Bananas,Frutas y Verduras,"7,25","7,25","7,25",Cuyo,Zora Halvosen,3/8/2023
2668,1/3/2024,117,19,5,1,Pendiente,Tomates,Frutas y Verduras,"6,54","32,7",0,NOA,Ginnie Saben,23/10/2023
2845,1/3/2024,71,5,6,3,Completa,Manteca,Lácteos,"5,65","33,9","33,9",Buenos Aires,Colly Blucher,2/5/2023
72,2/3/2024,144,23,5,2,Completa,Papas fritas,Congelados,"8,23","41,15","41,15",NEA,Maribeth Hearon,16/6/2023
786,2/3/2024,292,19,6,4,Pendiente,Tomates,Frutas y Verduras,"6,54","39,24",0,Patagonia,Larisa Eustace,26/5/2023
2094,2/3/2024,276,25,5,3,Completa,Pizza congelada,Congelados,"15,45","77,25","77,25",Patagonia,Bel Mcqueen,30/3/2023
2278,2/3/2024,163,5,3,5,Completa,Manteca,Lácteos,"5,65","16,95","16,95",Buenos Aires,Bryanty Smurfitt,1/7/2023
95,3/3/2024,67,14,5,4,Completa,Facturas,Panadería,"12,36","61,8","61,8",NEA,Avigdor Gorey,19/12/2023
365,3/3/2024,90,8,5,5,Completa,Milanesa,Carnicería,"16,21","81,05","81,05",Buenos Aires,Pinchas Stollsteiner,9/8/2023
382,3/3/2024,208,12,1,3,Completa,Pan francés,Panadería,"8,12","8,12","8,12",Buenos Aires,Frederique Bartholomaus,21/4/2023
428,3/3/2024,308,28,4,5,Completa,Jugos de frutas,Bebidas,"9,45","37,8","37,8",Centro,Robin Shelp,6/11/2023
610,3/3/2024,197,38,3,4,Pendiente,Atún enlatado,Conservas,"6,21","18,63",0,Cuyo,Hermon Forman,15/11/2023
1069,3/3/2024,37,26,1,5,Completa,Hamburgesas congeladas,Congelados,"9,54","9,54","9,54",Cuyo,Frederik Gook,4/11/2023
1164,3/3/2024,97,12,3,4,Pendiente,Pan francés,Panadería,"8,12","24,36",0,Buenos Aires,Judah Dan,4/4/2023
1214,3/3/2024,67,5,1,4,Completa,Manteca,Lácteos,"5,65","5,65","5,65",NEA,Avigdor Gorey,19/12/2023
1501,3/3/2024,42,29,5,5,Completa,Cerveza,Bebidas,"11,54","57,7","57,7",Patagonia,Myer Wattinham,23/6/2023
1730,3/3/2024,160,33,6,3,Completa,Papas chips,Galletitas y Snacks,"8,54","51,24","51,24",Centro,Tedmund Etheridge,6/12/2023
1867,3/3/2024,132,22,6,5,Pendiente,Cebolla,Frutas y Verduras,"4,21","25,26",0,Buenos Aires,Cassie Corish,14/12/2023
2042,3/3/2024,221,22,6,5,Completa,Cebolla,Frutas y Verduras,"4,21","25,26","25,26",Buenos Aires,Hildagarde Mouton,9/6/2023
2327,3/3/2024,62,26,4,5,Completa,Hamburgesas congeladas,Congelados,"9,54","38,16","38,16",NEA,Paula Gittins,14/9/2023
2391,3/3/2024,271,32,1,4,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25","6,25","6,25",Patagonia,Lotta Matteacci,17/10/2023
2420,3/3/2024,17,1,2,2,Completa,Leche,Lácteos,"12,24","24,48","24,48",Buenos Aires,Marianna Kyle,25/7/2023
2778,3/3/2024,64,32,1,4,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25","6,25","6,25",NEA,Randolph Collicott,18/10/2023
275,4/3/2024,27,11,5,4,Completa,Salchicha,Carnicería,"11,23","56,15","56,15",Buenos Aires,Bealle Andreuzzi,29/11/2023
298,4/3/2024,158,1,3,4,Completa,Leche,Lácteos,"12,24","36,72","36,72",Buenos Aires,Art Van Der Velde,2/5/2023
1531,4/3/2024,326,14,1,3,Pendiente,Facturas,Panadería,"12,36","12,36",0,Cuyo,Friedrick Paulucci,21/6/2023
1737,4/3/2024,149,21,5,5,Completa,Zanahorias,Frutas y Verduras,"3,25","16,25","16,25",Cuyo,Joell Abbey,16/11/2023
2547,4/3/2024,80,2,5,3,Completa,Yogur,Lácteos,"5,21","26,05","26,05",NEA,Aubry Stille,19/12/2023
2913,4/3/2024,283,10,6,5,Completa,Costilla de cerdo,Carnicería,"14,25","85,5","85,5",Buenos Aires,Lincoln Kennermann,3/5/2023
290,5/3/2024,123,31,4,2,Completa,Galletitas de agua,Galletitas y Snacks,"5,24","20,96","20,96",Patagonia,Reggie Thorwarth,24/10/2023
408,5/3/2024,7,12,5,3,Completa,Pan francés,Panadería,"8,12","40,6","40,6",Cuyo,Sophia Landon,19/3/2023
1171,5/3/2024,8,14,5,3,Completa,Facturas,Panadería,"12,36","61,8","61,8",Buenos Aires,Joellen Grey,13/5/2023
1589,5/3/2024,112,26,2,4,Pendiente,Hamburgesas congeladas,Congelados,"9,54","19,08",0,NEA,Ellie Lockey,19/12/2023
2479,5/3/2024,85,34,5,5,Completa,Maníes,Galletitas y Snacks,"5,45","27,25","27,25",Cuyo,Curran Macari,2/4/2023
2669,5/3/2024,68,2,5,1,Pendiente,Yogur,Lácteos,"5,21","26,05",0,Patagonia,Miriam Domerque,20/7/2023
28,6/3/2024,240,23,3,3,Pendiente,Papas fritas,Congelados,"8,23","24,69",0,Buenos Aires,Lara Skedgell,4/11/2023
311,6/3/2024,68,24,6,4,Completa,Empanadas,Congelados,"13,54","81,24","81,24",Patagonia,Miriam Domerque,20/7/2023
916,6/3/2024,307,17,3,3,Pendiente,Manzanas,Frutas y Verduras,"6,54","19,62",0,Cuyo,Shelba Elcombe,1/4/2023
1524,6/3/2024,292,34,2,5,Completa,Maníes,Galletitas y Snacks,"5,45","10,9","10,9",Patagonia,Larisa Eustace,26/5/2023
2157,6/3/2024,193,2,1,3,Completa,Yogur,Lácteos,"5,21","5,21","5,21",Buenos Aires,Harlan Andrzej,16/11/2023
2301,6/3/2024,321,7,1,1,Completa,Chorizo,Carnicería,"11,25","11,25","11,25",Cuyo,Bent Auld,27/10/2023
2665,6/3/2024,36,20,6,5,Pendiente,Lechugas,Frutas y Verduras,"4,25","25,5",0,Buenos Aires,Lothaire Bolderson,31/10/2023
210,7/3/2024,215,35,3,4,Completa,Arroz,Conservas,"4,25","12,75","12,75",NEA,Addison Trask,10/8/2023
556,7/3/2024,104,23,5,1,Pendiente,Papas fritas,Congelados,"8,23","41,15",0,Buenos Aires,Serena Wison,10/5/2023
606,7/3/2024,46,20,2,5,Completa,Lechugas,Frutas y Verduras,"4,25","8,5","8,5",Centro,Slade Stockle,10/8/2023
820,7/3/2024,148,7,3,5,Completa,Chorizo,Carnicería,"11,25","33,75","33,75",Centro,Nadeen Du Pre,19/3/2023
1185,7/3/2024,58,22,2,4,Pendiente,Cebolla,Frutas y Verduras,"4,21","8,42",0,Buenos Aires,Hilarius Abad,30/9/2023
1444,7/3/2024,23,25,4,4,Completa,Pizza congelada,Congelados,"15,45","61,8","61,8",Patagonia,Essy Ruperti,4/5/2023
1756,7/3/2024,309,13,5,4,Completa,Pan integral,Panadería,"12,56","62,8","62,8",Centro,Aggy Warman,31/8/2023
1796,7/3/2024,32,4,2,4,Completa,Queso rallado,Lácteos,"19,23","38,46","38,46",Cuyo,Cristen Ottee,27/7/2023
2156,7/3/2024,193,26,5,1,Completa,Hamburgesas congeladas,Congelados,"9,54","47,7","47,7",Buenos Aires,Harlan Andrzej,16/11/2023
2175,7/3/2024,255,3,1,4,Completa,Queso cremoso,Lácteos,"17,23","17,23","17,23",Buenos Aires,Merry Zoren,12/12/2023
2183,7/3/2024,38,36,4,1,Completa,Lentejas,Conservas,"3,25",13,13,Patagonia,Genevra Perree,19/12/2023
2366,7/3/2024,222,17,2,4,Completa,Manzanas,Frutas y Verduras,"6,54","13,08","13,08",Centro,Connor Simoneton,9/9/2023
2732,7/3/2024,311,4,6,3,Completa,Queso rallado,Lácteos,"19,23","115,38","115,38",Buenos Aires,Sebastien Tunesi,26/12/2023
54,8/3/2024,108,13,1,2,Completa,Pan integral,Panadería,"12,56","12,56","12,56",Patagonia,Riley Obey,4/6/2023
438,8/3/2024,307,29,5,2,Completa,Cerveza,Bebidas,"11,54","57,7","57,7",Cuyo,Shelba Elcombe,1/4/2023
620,8/3/2024,257,21,6,3,Completa,Zanahorias,Frutas y Verduras,"3,25","19,5","19,5",NEA,Amalie Persitt,15/10/2023
876,8/3/2024,42,23,3,2,Completa,Papas fritas,Congelados,"8,23","24,69","24,69",Patagonia,Myer Wattinham,23/6/2023
1226,8/3/2024,91,35,6,5,Completa,Arroz,Conservas,"4,25","25,5","25,5",Buenos Aires,Haley Fain,16/5/2023
1463,8/3/2024,299,17,4,2,Completa,Manzanas,Frutas y Verduras,"6,54","26,16","26,16",Cuyo,Simone Tonkes,31/10/2023
1577,8/3/2024,25,26,5,4,Pendiente,Hamburgesas congeladas,Congelados,"9,54","47,7",0,Patagonia,Queenie Moyer,18/6/2023
2398,8/3/2024,203,30,1,4,Completa,Vino tinto,Bebidas,"13,54","13,54","13,54",Buenos Aires,Rafaellle Jayes,2/10/2023
362,9/3/2024,30,15,2,4,Completa,Medialunas,Panadería,"3,51","7,02","7,02",Buenos Aires,Martainn Burton,15/6/2023
444,9/3/2024,164,9,6,5,Completa,Pollo,Carnicería,"18,56","111,36","111,36",Centro,Tybie Kemster,11/12/2023
790,9/3/2024,119,24,6,1,Completa,Empanadas,Congelados,"13,54","81,24","81,24",Patagonia,Chase Rayner,24/11/2023
1634,9/3/2024,206,14,3,5,Pendiente,Facturas,Panadería,"12,36","37,08",0,NEA,Madeleine Toretta,10/5/2023
1788,9/3/2024,180,2,2,4,Completa,Yogur,Lácteos,"5,21","10,42","10,42",Buenos Aires,Audra Bleakley,3/5/2023
2512,9/3/2024,87,36,1,4,Completa,Lentejas,Conservas,"3,25","3,25","3,25",Patagonia,Aeriel Garahan,22/8/2023
2769,9/3/2024,33,24,6,3,Completa,Empanadas,Congelados,"13,54","81,24","81,24",NEA,Rosemarie Swadling,10/8/2023
35,10/3/2024,62,9,6,3,Completa,Pollo,Carnicería,"18,56","111,36","111,36",NEA,Paula Gittins,14/9/2023
152,10/3/2024,64,11,5,4,Completa,Salchicha,Carnicería,"11,23","56,15","56,15",NEA,Randolph Collicott,18/10/2023
1142,10/3/2024,164,13,6,1,Completa,Pan integral,Panadería,"12,56","75,36","75,36",Centro,Tybie Kemster,11/12/2023
1639,10/3/2024,230,26,5,4,Completa,Hamburgesas congeladas,Congelados,"9,54","47,7","47,7",Centro,Alvira Gimber,28/12/2023
1957,10/3/2024,217,37,2,1,Completa,Garbanzos,Conservas,"3,65","7,3","7,3",Centro,Derrick Giraldo,8/9/2023
2678,10/3/2024,11,31,6,5,Pendiente,Galletitas de agua,Galletitas y Snacks,"5,24","31,44",0,Buenos Aires,Hilario Hubble,12/10/2023
923,11/3/2024,172,2,1,1,Completa,Yogur,Lácteos,"5,21","5,21","5,21",Buenos Aires,Eulalie Vedeshkin,19/3/2023
1148,11/3/2024,67,25,5,4,Pendiente,Pizza congelada,Congelados,"15,45","77,25",0,NEA,Avigdor Gorey,19/12/2023
1564,11/3/2024,238,23,2,2,Completa,Papas fritas,Congelados,"8,23","16,46","16,46",Buenos Aires,Kaine Jasper,26/9/2023
2058,11/3/2024,206,9,2,4,Completa,Pollo,Carnicería,"18,56","37,12","37,12",NEA,Madeleine Toretta,10/5/2023
2132,11/3/2024,215,11,3,3,Completa,Salchicha,Carnicería,"11,23","33,69","33,69",NEA,Addison Trask,10/8/2023
2253,11/3/2024,278,2,2,2,Completa,Yogur,Lácteos,"5,21","10,42","10,42",Centro,Rouvin Ohrt,21/8/2023
437,12/3/2024,211,15,5,1,Completa,Medialunas,Panadería,"3,51","17,55","17,55",Centro,Lilli Hayers,8/9/2023
971,12/3/2024,213,29,6,4,Completa,Cerveza,Bebidas,"11,54","69,24","69,24",Centro,Cornelia Alberti,28/11/2023
2019,12/3/2024,49,13,6,4,Completa,Pan integral,Panadería,"12,56","75,36","75,36",Buenos Aires,Sarita Mcasgill,4/12/2023
2291,12/3/2024,69,6,6,5,Completa,Asado,Carnicería,"28,56","171,36","171,36",Cuyo,Ham Rapley,19/5/2023
2416,12/3/2024,49,11,5,4,Completa,Salchicha,Carnicería,"11,23","56,15","56,15",Buenos Aires,Sarita Mcasgill,4/12/2023
2519,12/3/2024,30,3,6,1,Completa,Queso cremoso,Lácteos,"17,23","103,38","103,38",Buenos Aires,Martainn Burton,15/6/2023
2524,12/3/2024,117,9,2,3,Pendiente,Pollo,Carnicería,"18,56","37,12",0,NOA,Ginnie Saben,23/10/2023
2989,12/3/2024,147,31,6,3,Completa,Galletitas de agua,Galletitas y Snacks,"5,24","31,44","31,44",Cuyo,Temp Gerlts,14/11/2023
426,13/3/2024,100,17,4,4,Completa,Manzanas,Frutas y Verduras,"6,54","26,16","26,16",NEA,Orv Hun,24/7/2023
537,13/3/2024,262,3,6,2,Completa,Queso cremoso,Lácteos,"17,23","103,38","103,38",Buenos Aires,Cairistiona Trevan,21/4/2023
656,13/3/2024,35,6,5,3,Completa,Asado,Carnicería,"28,56","142,8","142,8",NOA,Matthew Rudderham,23/4/2023
756,13/3/2024,81,12,4,4,Completa,Pan francés,Panadería,"8,12","32,48","32,48",Buenos Aires,Cthrine Waltho,8/5/2023
762,13/3/2024,81,3,5,1,Completa,Queso cremoso,Lácteos,"17,23","86,15","86,15",Buenos Aires,Cthrine Waltho,8/5/2023
1808,13/3/2024,303,11,5,2,Completa,Salchicha,Carnicería,"11,23","56,15","56,15",Centro,Sorcha Leaver,8/5/2023
1970,13/3/2024,167,10,1,2,Completa,Costilla de cerdo,Carnicería,"14,25","14,25","14,25",Buenos Aires,Audi Kretchmer,25/10/2023
2180,13/3/2024,74,18,5,3,Completa,Bananas,Frutas y Verduras,"7,25","36,25","36,25",Patagonia,Huey Stead,5/5/2023
2260,13/3/2024,54,1,3,5,Completa,Leche,Lácteos,"12,24","36,72","36,72",Buenos Aires,Byram Ferenczi,18/8/2023
2274,13/3/2024,213,35,1,1,Completa,Arroz,Conservas,"4,25","4,25","4,25",Centro,Cornelia Alberti,28/11/2023
31,14/3/2024,267,2,1,3,Completa,Yogur,Lácteos,"5,21","5,21","5,21",Centro,Marielle Mickelwright,5/11/2023
124,14/3/2024,173,13,5,3,Completa,Pan integral,Panadería,"12,56","62,8","62,8",Patagonia,Alisander Raecroft,7/5/2023
225,14/3/2024,104,38,3,4,Pendiente,Atún enlatado,Conservas,"6,21","18,63",0,Buenos Aires,Serena Wison,10/5/2023
607,14/3/2024,251,9,5,2,Completa,Pollo,Carnicería,"18,56","92,8","92,8",Centro,Cristian Micka,28/4/2023
705,14/3/2024,185,17,2,1,Completa,Manzanas,Frutas y Verduras,"6,54","13,08","13,08",Centro,Jody Ianelli,1/8/2023
1033,14/3/2024,78,1,3,5,Completa,Leche,Lácteos,"12,24","36,72","36,72",Buenos Aires,Gabbi Harnell,25/9/2023
1228,14/3/2024,291,1,6,1,Completa,Leche,Lácteos,"12,24","73,44","73,44",NEA,Kean Devoy,5/11/2023
1537,14/3/2024,138,37,1,1,Completa,Garbanzos,Conservas,"3,65","3,65","3,65",Buenos Aires,Osborn Pogue,9/4/2023
1864,14/3/2024,15,10,5,4,Completa,Costilla de cerdo,Carnicería,"14,25","71,25","71,25",Buenos Aires,Locke Getsham,29/12/2023
2545,14/3/2024,233,12,1,4,Completa,Pan francés,Panadería,"8,12","8,12","8,12",Centro,Stefania Jephson,18/11/2023
2973,14/3/2024,134,7,3,3,Completa,Chorizo,Carnicería,"11,25","33,75","33,75",Cuyo,Zora Halvosen,3/8/2023
817,15/3/2024,31,3,2,4,Completa,Queso cremoso,Lácteos,"17,23","34,46","34,46",Centro,Marni Ruthven,28/3/2023
1494,15/3/2024,157,23,3,1,Completa,Papas fritas,Congelados,"8,23","24,69","24,69",Patagonia,Lammond Mccaskill,22/5/2023
1601,15/3/2024,313,34,4,1,Completa,Maníes,Galletitas y Snacks,"5,45","21,8","21,8",Cuyo,Jeralee Mccaull,14/7/2023
1618,15/3/2024,14,18,3,5,Pendiente,Bananas,Frutas y Verduras,"7,25","21,75",0,Buenos Aires,Fedora Brackenbury,1/5/2023
1622,15/3/2024,211,16,2,5,Completa,Tortas,Panadería,"15,23","30,46","30,46",Centro,Lilli Hayers,8/9/2023
1646,15/3/2024,143,8,3,3,Completa,Milanesa,Carnicería,"16,21","48,63","48,63",Buenos Aires,Gabriell Ralton,14/11/2023
2073,15/3/2024,283,11,4,4,Completa,Salchicha,Carnicería,"11,23","44,92","44,92",Buenos Aires,Lincoln Kennermann,3/5/2023
2107,15/3/2024,299,3,5,3,Completa,Queso cremoso,Lácteos,"17,23","86,15","86,15",Cuyo,Simone Tonkes,31/10/2023
2204,15/3/2024,55,28,1,5,Completa,Jugos de frutas,Bebidas,"9,45","9,45","9,45",Patagonia,Amory Highnam,6/5/2023
2660,15/3/2024,28,7,6,4,Completa,Chorizo,Carnicería,"11,25","67,5","67,5",NEA,Theodoric Bunny,25/11/2023
2808,15/3/2024,11,38,6,4,Completa,Atún enlatado,Conservas,"6,21","37,26","37,26",Buenos Aires,Hilario Hubble,12/10/2023
40,16/3/2024,125,34,6,1,Completa,Maníes,Galletitas y Snacks,"5,45","32,7","32,7",Patagonia,Minette Alchin,19/11/2023
42,16/3/2024,259,32,5,5,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25","31,25","31,25",Cuyo,Nobe Van Hault,15/10/2023
199,16/3/2024,226,30,4,4,Pendiente,Vino tinto,Bebidas,"13,54","54,16",0,Patagonia,Jerry Beiderbecke,26/11/2023
1083,16/3/2024,111,26,5,4,Completa,Hamburgesas congeladas,Congelados,"9,54","47,7","47,7",Cuyo,Ave Purchon,21/3/2023
1085,16/3/2024,232,20,3,3,Completa,Lechugas,Frutas y Verduras,"4,25","12,75","12,75",Buenos Aires,Truda Staddon,20/6/2023
1111,16/3/2024,65,16,2,3,Completa,Tortas,Panadería,"15,23","30,46","30,46",Buenos Aires,Lillian Jizhaki,29/6/2023
1249,16/3/2024,77,21,1,3,Completa,Zanahorias,Frutas y Verduras,"3,25","3,25","3,25",Buenos Aires,Mickie Dellar,29/10/2023
1561,16/3/2024,200,22,5,4,Completa,Cebolla,Frutas y Verduras,"4,21","21,05","21,05",Centro,Cristobal Gorick,8/9/2023
1708,16/3/2024,68,16,1,4,Completa,Tortas,Panadería,"15,23","15,23","15,23",Patagonia,Miriam Domerque,20/7/2023
2201,16/3/2024,63,34,6,5,Completa,Maníes,Galletitas y Snacks,"5,45","32,7","32,7",Buenos Aires,Yule Bruin,30/11/2023
